*
* Ladesystemtypen
*
$CHARGINGSYSTEM:ID;Name
0;Plugin
1;Panthograph/Overhead
2;Battery Change
3;Induction
*
* Haltestellen
*
* List was extended and new attribute values were randomized using 'extendStopPointTable.py'
*
* ChargingSystem
*   -1 		= none
*   INT		= see above in CHARGINGSYSTEM
*
* FastChargingCapability
*    0 		= stop is not capable to fast charge
*    1 		= stop is capable to fast charge
*
* Haltestellen;;;;;;;;;;
*;;;;;;;;;;
$STOPPOINT:ID;Code;Name;VehCapacityForCharging
*;;;;;;;;;;
$LINE:ID;Code;Name;;;;;;;;
123;123;123;;;;;;;;
237;237;237;;;;;;;;
210;210;210;;;;;;;;
227;227;227;;;;;;;;
158;158;158;;;;;;;;
31;31;31;;;;;;;;
35;35;35;;;;;;;;
44;44;44;;;;;;;;
64;64;64;;;;;;;;
75;75;75;;;;;;;;
85;85;85;;;;;;;;
88;88;88;;;;;;;;
24;24;24;;;;;;;;
39;39;39;;;;;;;;
46;46;46;;;;;;;;
49;49;49;;;;;;;;
54;54;54;;;;;;;;
60;60;60;;;;;;;;
66;66;66;;;;;;;;
98;98;98;;;;;;;;
*;;;;;;;;;;
*
* Fahrzeugtypen
* 
* additional attributes
*
* VehCharacteristic
*   1 		= Regular bus (Regul�rer 2- bis 3-Achser)
*   2 		= Articulated bus (Gelenkbus)
* VehClass
* 	Classified according to length (8m, 12m, 18m)
*   Actual vehicle lengths differ, but are close to the class length
* CurbWeightKg 
*   Vehicles weight without passengers (in kg)
* BatteryCapacity (in kWh)
* SlowRechargingTime (in seconds)
* FastRechargingTime (in seconds)
*   '-' 	= Vehicle has no fast charging capability
*   INT 	= fast charging time in seconds
* ### FastRechargingTime and SlowRechargingTime might replace 'RechargingCost'.
* ChargingSystem
*   Array of supported systems -> possible values sa. (StopPoints-Relation)
*
$VEHICLETYPE:ID;Code;Name;VehCharacteristic;VehClass;CurbWeightKg;VehCost;KmCost;HourCost;Capacity;BatteryCapacity;ConsumptionPerServiceJourneyKm;ConsumptionPerDeadheadKm;RechargingCost;SlowRechargingTime;FastRechargingTime;ChargingSystem
1;RB_BEV_BYD_12m;BYD_ebus;1;12m;13300;100000;1;100;1000;324;1,296;1,296;1000;18000;5760;0,2
2;RB_BEV_BYD_12m;BYD_40-ft Electric Transit Bus (2014);1;12m;14500;100000;1;100;1000;324;1,296;1,296;1000;14400;5760;0,2
3;AB_BEV_BYD_18m;BYD_60-ft Electric Transit Bus (2014);2;18m;21500;100000;1;100;1000;547,5;1,990909091;1,990909091;1000;10800;7200;0,2
4;RB_BEV_Siemens+Rampini_8m;Siemens+Rampini_ebus;1;8m;8500;100000;1;100;1000;96;0,8;0,8;1000;-;360;0,1,2
5;RB_BEV_Solaris_9m;Solaris_urbino electric 8.9 LE;1;8m;-;100000;1;100;1000;90;0,3;0,3;1000;-;420;0,1
6;RB_BEV_Solaris_12m;Solaris_urbino electric 12 (Braunschweig);1;12m;13000;100000;1;100;1000;90;0,6;0,6;1000;-;420;0,1
7;RB_BEV_Solaris_12m;Solaris_urbino electric 12;1;12m;-;100000;1;100;1000;90;0,6;0,6;1000;-;420;0,1
8;AB_BEV_Solaris_18m;Solaris_urbino electric 18;2;18m;-;100000;1;100;1000;90;0,3;0,3;1000;-;420;0,1
9;AB_FCBEV_Solaris_19m;Solaris_urbino electric 18.75;2;18m;-;100000;1;100;1000;120;0,4;0,4;1000;-;420;0,1
*
* FahrzeugtypGruppen
*
$VEHICLETYPEGROUP:ID;Code;Name
1;1;EBus
2;2;EBus_w_Range_Extension
*
* FahrzeugtypZuFahrzeugtypGruppe
*
$VEHTYPETOVEHTYPEGROUP:VehTypeID;VehTypeGroupID
1;1
2;1
3;1
4;1
5;1
6;1
7;1
8;1
9;1
*
*;;;;;;;;;;
* FahrzeugKapazitaetenZuHaltestelle;;;;;;;;;;
*;;;;;;;;;;
$VEHTYPECAPTOSTOPPOINT:VehTypeID;StoppointID;Min;Max;;;;;;;
*;;;;;;;;;;
* FahrzeugtypZuLadestation
*
$VEHTYPETOCHARGINGSTATION:VehTypeID;StoppointID
1;672
1;753
1;717
1;426
1;346
1;628
1;321
1;649
1;175
1;1184
1;116
1;571
1;935
1;785
1;596
1;767
1;680
1;637
1;103
1;851
1;1222
1;4
*
* Linienfahrten;;;;;;;;;;
*;;;;;;;;;;
$SERVICEJOURNEY:ID;LineID;FromStopID;ToStopID;DepTime;ArrTime;MinAheadTime;MinLayoverTime;VehTypeGroupID;MaxShiftBackwardSeconds;MaxShiftForwardSeconds;Distance
1572969;24;1284;827;000:07:14:00;000:07:53:00;0;0;1;0;0;11700
1572911;24;767;1386;000:07:15:00;000:07:23:00;0;0;1;0;0;2400
1572913;24;1386;767;000:07:23:00;000:07:31:00;0;0;1;0;0;2400
1572927;24;764;861;000:07:23:00;000:07:46:00;0;0;1;0;0;6900
1572966;24;767;612;000:07:24:00;000:07:34:00;0;0;1;0;0;3000
1572962;24;767;1386;000:07:25:00;000:07:33:00;0;0;1;0;0;2400
1572963;24;767;612;000:07:30:00;000:07:40:00;0;0;1;0;0;3000
1572914;24;767;612;000:07:32:00;000:07:42:00;0;0;1;0;0;3000
1572910;24;764;871;000:07:33:00;000:07:54:00;0;0;1;0;0;6300
1573009;24;767;612;000:07:34:00;000:07:44:00;0;0;1;0;0;3000
1572961;24;1386;767;000:07:34:00;000:07:42:00;0;0;1;0;0;2400
1572967;24;612;767;000:07:34:00;000:07:46:00;0;0;1;0;0;3600
1572964;24;612;767;000:07:40:00;000:07:52:00;0;0;1;0;0;3600
1572971;24;767;1386;000:07:41:00;000:07:49:00;0;0;1;0;0;2400
1572917;24;612;767;000:07:46:00;000:07:58:00;0;0;1;0;0;3600
1572968;24;767;612;000:07:46:00;000:07:56:00;0;0;1;0;0;3000
1572972;24;1386;767;000:07:49:00;000:07:57:00;0;0;1;0;0;2400
1572986;24;767;612;000:07:51:00;000:08:01:00;0;0;1;0;0;3000
1572965;24;767;1386;000:07:54:00;000:08:02:00;0;0;1;0;0;2400
1572992;24;612;767;000:07:56:00;000:08:08:00;0;0;1;0;0;3600
1572975;24;767;827;000:07:59:00;000:08:13:00;0;0;1;0;0;4200
1572920;24;767;827;000:08:02:00;000:08:16:00;0;0;1;0;0;4200
1572991;24;612;767;000:08:02:00;000:08:15:00;0;0;1;0;0;3900
1573010;24;767;827;000:08:12:00;000:08:26:00;0;0;1;0;0;4200
1572908;24;578;767;000:12:55:00;000:13:01:00;0;0;1;0;0;1800
1572923;24;144;767;000:12:58:00;000:13:05:00;0;0;1;0;0;2100
1572994;24;1386;767;000:13:03:00;000:13:14:00;0;0;1;0;0;3300
1572909;24;1284;767;000:13:03:00;000:13:29:00;0;0;1;0;0;7800
1572970;24;1386;767;000:13:06:00;000:13:17:00;0;0;1;0;0;3300
1573008;24;767;612;000:13:20:00;000:13:30:00;0;0;1;0;0;3000
1573007;24;612;767;000:13:33:00;000:13:45:00;0;0;1;0;0;3600
2031619;31;649;116;000:05:46:00;000:06:16:00;0;0;1;0;0;9000
2031617;31;116;649;000:06:00:00;000:06:33:00;0;0;1;0;0;9900
2031639;31;649;116;000:06:06:00;000:06:36:00;0;0;1;0;0;9000
2031618;31;116;649;000:06:20:00;000:06:53:00;0;0;1;0;0;9900
2031642;31;649;116;000:06:26:00;000:06:56:00;0;0;1;0;0;9000
2031620;31;116;649;000:06:40:00;000:07:13:00;0;0;1;0;0;9900
2031793;31;649;116;000:06:46:00;000:07:16:00;0;0;1;0;0;9000
2031623;31;116;649;000:07:00:00;000:07:42:00;0;0;1;0;0;12600
2031794;31;649;116;000:07:06:00;000:07:46:00;0;0;1;0;0;12000
2031629;31;116;649;000:07:20:00;000:08:02:00;0;0;1;0;0;12600
2031797;31;649;116;000:07:26:00;000:08:06:00;0;0;1;0;0;12000
2031636;31;116;649;000:07:40:00;000:08:22:00;0;0;1;0;0;12600
2031799;31;649;116;000:07:46:00;000:08:26:00;0;0;1;0;0;12000
2031637;31;116;649;000:08:00:00;000:08:42:00;0;0;1;0;0;12600
2031800;31;649;116;000:08:06:00;000:08:46:00;0;0;1;0;0;12000
2031641;31;116;649;000:08:20:00;000:09:02:00;0;0;1;0;0;12600
2031801;31;649;116;000:08:26:00;000:09:06:00;0;0;1;0;0;12000
2031643;31;116;649;000:08:40:00;000:09:22:00;0;0;1;0;0;12600
2031802;31;649;116;000:08:46:00;000:09:26:00;0;0;1;0;0;12000
2031644;31;116;649;000:09:00:00;000:09:42:00;0;0;1;0;0;12600
2031804;31;649;116;000:09:06:00;000:09:46:00;0;0;1;0;0;12000
2031806;31;649;706;000:09:43:00;000:09:58:00;0;0;1;0;0;4500
2031655;31;706;649;000:10:09:00;000:10:22:00;0;0;1;0;0;3900
2031807;31;649;706;000:10:23:00;000:10:38:00;0;0;1;0;0;4500
2031663;31;706;649;000:10:49:00;000:11:02:00;0;0;1;0;0;3900
2031808;31;649;706;000:11:03:00;000:11:18:00;0;0;1;0;0;4500
2031680;31;706;649;000:11:29:00;000:11:42:00;0;0;1;0;0;3900
2031809;31;649;706;000:11:43:00;000:11:58:00;0;0;1;0;0;4500
2031681;31;706;649;000:12:09:00;000:12:22:00;0;0;1;0;0;3900
2031810;31;649;706;000:12:23:00;000:12:38:00;0;0;1;0;0;4500
2031682;31;706;649;000:12:49:00;000:13:02:00;0;0;1;0;0;3900
2031811;31;649;706;000:13:03:00;000:13:18:00;0;0;1;0;0;4500
2031621;31;706;1130;000:13:19:00;000:13:33:00;0;0;1;0;0;4200
2031685;31;706;649;000:13:29:00;000:13:42:00;0;0;1;0;0;3900
2031814;31;649;706;000:13:43:00;000:13:58:00;0;0;1;0;0;4500
2031693;31;706;649;000:14:09:00;000:14:22:00;0;0;1;0;0;3900
2031817;31;649;706;000:14:23:00;000:14:38:00;0;0;1;0;0;4500
2031696;31;706;649;000:14:49:00;000:15:02:00;0;0;1;0;0;3900
2031698;31;116;649;000:14:54:00;000:15:36:00;0;0;1;0;0;12600
2031820;31;649;116;000:15:03:00;000:15:43:00;0;0;1;0;0;12000
2031700;31;116;649;000:15:14:00;000:15:56:00;0;0;1;0;0;12600
2031822;31;649;116;000:15:20:00;000:16:00:00;0;0;1;0;0;12000
2031702;31;116;649;000:15:34:00;000:16:16:00;0;0;1;0;0;12600
2031824;31;649;116;000:15:40:00;000:16:20:00;0;0;1;0;0;12000
2031704;31;116;649;000:15:54:00;000:16:36:00;0;0;1;0;0;12600
2031826;31;649;116;000:16:00:00;000:16:40:00;0;0;1;0;0;12000
2031724;31;116;649;000:16:14:00;000:16:56:00;0;0;1;0;0;12600
2031828;31;649;116;000:16:20:00;000:17:00:00;0;0;1;0;0;12000
2031728;31;116;649;000:16:34:00;000:17:16:00;0;0;1;0;0;12600
2031830;31;649;116;000:16:40:00;000:17:20:00;0;0;1;0;0;12000
2031731;31;116;649;000:16:54:00;000:17:36:00;0;0;1;0;0;12600
2031832;31;649;116;000:17:00:00;000:17:40:00;0;0;1;0;0;12000
2031733;31;116;649;000:17:14:00;000:17:56:00;0;0;1;0;0;12600
2031834;31;649;116;000:17:20:00;000:18:00:00;0;0;1;0;0;12000
2031735;31;116;649;000:17:34:00;000:18:16:00;0;0;1;0;0;12600
2031836;31;649;116;000:17:40:00;000:18:20:00;0;0;1;0;0;12000
2031737;31;116;649;000:17:54:00;000:18:36:00;0;0;1;0;0;12600
2031838;31;649;116;000:18:00:00;000:18:40:00;0;0;1;0;0;12000
2031739;31;116;649;000:18:14:00;000:18:56:00;0;0;1;0;0;12600
2031840;31;649;116;000:18:20:00;000:19:00:00;0;0;1;0;0;12000
2031741;31;116;649;000:18:34:00;000:19:16:00;0;0;1;0;0;12600
2031842;31;649;116;000:18:40:00;000:19:20:00;0;0;1;0;0;12000
2031787;31;116;649;000:18:54:00;000:19:36:00;0;0;1;0;0;12600
2031844;31;649;116;000:19:00:00;000:19:40:00;0;0;1;0;0;12000
2031789;31;116;649;000:19:14:00;000:19:56:00;0;0;1;0;0;12600
2031846;31;649;116;000:19:20:00;000:20:00:00;0;0;1;0;0;12000
2031792;31;116;649;000:19:34:00;000:20:16:00;0;0;1;0;0;12600
2031848;31;649;116;000:19:40:00;000:20:20:00;0;0;1;0;0;12000
2293761;35;486;530;000:06:43:00;000:06:49:00;0;0;1;0;0;1800
2293762;35;530;486;000:06:50:00;000:06:56:00;0;0;1;0;0;1800
2293763;35;486;530;000:07:03:00;000:07:09:00;0;0;1;0;0;1800
2293764;35;530;486;000:07:10:00;000:07:16:00;0;0;1;0;0;1800
2293765;35;486;530;000:07:23:00;000:07:29:00;0;0;1;0;0;1800
2293766;35;530;486;000:07:30:00;000:07:36:00;0;0;1;0;0;1800
2293767;35;486;530;000:07:43:00;000:07:49:00;0;0;1;0;0;1800
2293768;35;530;486;000:07:50:00;000:07:56:00;0;0;1;0;0;1800
2293769;35;486;530;000:08:03:00;000:08:09:00;0;0;1;0;0;1800
2293770;35;530;486;000:08:10:00;000:08:16:00;0;0;1;0;0;1800
2293771;35;486;530;000:08:23:00;000:08:29:00;0;0;1;0;0;1800
2293772;35;530;486;000:08:30:00;000:08:36:00;0;0;1;0;0;1800
2293773;35;486;530;000:08:43:00;000:08:49:00;0;0;1;0;0;1800
2293801;35;530;486;000:16:00:00;000:16:06:00;0;0;1;0;0;1800
2293803;35;486;530;000:16:10:00;000:16:16:00;0;0;1;0;0;1800
2293804;35;530;486;000:16:20:00;000:16:26:00;0;0;1;0;0;1800
2293806;35;486;530;000:16:30:00;000:16:36:00;0;0;1;0;0;1800
2293808;35;530;486;000:16:40:00;000:16:46:00;0;0;1;0;0;1800
2293810;35;486;530;000:16:50:00;000:16:56:00;0;0;1;0;0;1800
2293812;35;530;486;000:17:00:00;000:17:06:00;0;0;1;0;0;1800
2293814;35;486;530;000:17:10:00;000:17:16:00;0;0;1;0;0;1800
2293816;35;530;486;000:17:20:00;000:17:26:00;0;0;1;0;0;1800
2293818;35;486;530;000:17:30:00;000:17:36:00;0;0;1;0;0;1800
2293820;35;530;486;000:17:40:00;000:17:46:00;0;0;1;0;0;1800
2293822;35;486;530;000:17:50:00;000:17:56:00;0;0;1;0;0;1800
2293832;35;530;486;000:18:00:00;000:18:06:00;0;0;1;0;0;1800
2293833;35;486;530;000:18:10:00;000:18:16:00;0;0;1;0;0;1800
2293834;35;530;486;000:18:20:00;000:18:26:00;0;0;1;0;0;1800
2556019;39;426;672;000:04:31:00;000:05:17:00;0;0;1;0;0;13800
2556049;39;672;426;000:04:32:00;000:05:17:00;0;0;1;0;0;13500
2556020;39;426;672;000:04:51:00;000:05:37:00;0;0;1;0;0;13800
2556050;39;672;426;000:04:52:00;000:05:37:00;0;0;1;0;0;13500
2556021;39;426;672;000:05:11:00;000:05:57:00;0;0;1;0;0;13800
2556051;39;672;426;000:05:12:00;000:05:57:00;0;0;1;0;0;13500
2556136;39;426;672;000:05:21:00;000:06:07:00;0;0;1;0;0;13800
2555995;39;672;426;000:05:22:00;000:06:07:00;0;0;1;0;0;13500
2556022;39;426;672;000:05:31:00;000:06:17:00;0;0;1;0;0;13800
2555996;39;672;426;000:05:32:00;000:06:17:00;0;0;1;0;0;13500
2556137;39;426;672;000:05:41:00;000:06:27:00;0;0;1;0;0;13800
2555997;39;672;426;000:05:42:00;000:06:27:00;0;0;1;0;0;13500
2556023;39;426;672;000:05:51:00;000:06:37:00;0;120;1;0;0;13800
2556105;39;672;426;000:05:52:00;000:06:37:00;0;180;1;0;0;13500
2556138;39;426;672;000:06:01:00;000:06:47:00;0;120;1;0;0;13800
2556107;39;672;426;000:06:02:00;000:06:47:00;0;180;1;0;0;13500
2556024;39;426;672;000:06:11:00;000:06:57:00;0;120;1;0;0;13800
2556052;39;672;426;000:06:12:00;000:06:57:00;0;180;1;0;0;13500
2556025;39;426;672;000:06:21:00;000:07:07:00;0;120;1;0;0;13800
2556108;39;672;426;000:06:22:00;000:07:07:00;0;180;1;0;0;13500
2556026;39;426;672;000:06:31:00;000:07:17:00;0;120;1;0;0;13800
2556053;39;672;426;000:06:32:00;000:07:17:00;0;180;1;0;0;13500
2556027;39;426;672;000:06:41:00;000:07:27:00;0;120;1;0;0;13800
2556374;39;672;426;000:06:42:00;000:07:27:00;0;180;1;0;0;13500
2556028;39;426;672;000:06:51:00;000:07:37:00;0;120;1;0;0;13800
2556054;39;672;426;000:06:52:00;000:07:37:00;0;180;1;0;0;13500
2556029;39;426;672;000:07:01:00;000:07:47:00;0;120;1;0;0;13800
2556375;39;672;426;000:07:02:00;000:07:47:00;0;180;1;0;0;13500
2556139;39;426;672;000:07:11:00;000:07:57:00;0;120;1;0;0;13800
2556376;39;672;426;000:07:12:00;000:07:57:00;0;180;1;0;0;13500
2556030;39;426;672;000:07:21:00;000:08:07:00;0;120;1;0;0;13800
2556377;39;672;426;000:07:22:00;000:08:07:00;0;180;1;0;0;13500
2556140;39;426;672;000:07:31:00;000:08:17:00;0;120;1;0;0;13800
2556378;39;672;426;000:07:32:00;000:08:17:00;0;180;1;0;0;13500
2556031;39;426;672;000:07:41:00;000:08:27:00;0;120;1;0;0;13800
2556379;39;672;426;000:07:42:00;000:08:27:00;0;180;1;0;0;13500
2556141;39;426;672;000:07:51:00;000:08:37:00;0;120;1;0;0;13800
2556380;39;672;426;000:07:52:00;000:08:37:00;0;120;1;0;0;13500
2556032;39;426;672;000:08:01:00;000:08:47:00;0;120;1;0;0;13800
2556055;39;672;426;000:08:02:00;000:08:47:00;0;120;1;0;0;13500
2556033;39;426;672;000:08:11:00;000:08:57:00;0;120;1;0;0;13800
2556381;39;672;426;000:08:12:00;000:08:57:00;0;120;1;0;0;13500
2556034;39;426;1222;000:08:21:00;000:08:55:00;0;0;1;0;0;10200
2556056;39;672;426;000:08:22:00;000:09:07:00;0;120;1;0;0;13500
2556035;39;426;672;000:08:31:00;000:09:17:00;0;120;1;0;0;13800
2556382;39;672;426;000:08:32:00;000:09:17:00;0;120;1;0;0;13500
2556036;39;426;1222;000:08:41:00;000:09:15:00;0;0;1;0;0;10200
2556057;39;672;426;000:08:42:00;000:09:27:00;0;120;1;0;0;13500
2556037;39;426;672;000:08:51:00;000:09:37:00;0;120;1;0;0;13800
2556383;39;672;426;000:08:52:00;000:09:37:00;0;120;1;0;0;13500
2556142;39;426;1222;000:09:01:00;000:09:35:00;0;0;1;0;0;10200
2556038;39;426;672;000:09:11:00;000:09:57:00;0;120;1;0;0;13800
2556384;39;672;426;000:09:12:00;000:09:57:00;0;120;1;0;0;13500
2556385;39;1222;426;000:09:16:00;000:09:47:00;0;120;1;0;0;9300
2556143;39;426;1222;000:09:21:00;000:09:55:00;0;0;1;0;0;10200
2556039;39;426;672;000:09:31:00;000:10:17:00;0;120;1;0;0;13800
2556386;39;672;426;000:09:32:00;000:10:17:00;0;120;1;0;0;13500
2556058;39;1222;426;000:09:36:00;000:10:07:00;0;120;1;0;0;9300
2556144;39;426;1222;000:09:41:00;000:10:15:00;0;0;1;0;0;10200
2556040;39;426;672;000:09:51:00;000:10:37:00;0;120;1;0;0;13800
2556387;39;672;426;000:09:52:00;000:10:37:00;0;120;1;0;0;13500
2556059;39;1222;426;000:09:56:00;000:10:27:00;0;120;1;0;0;9300
2556041;39;426;1222;000:10:01:00;000:10:35:00;0;0;1;0;0;10200
2556042;39;426;672;000:10:11:00;000:10:57:00;0;120;1;0;0;13800
2556388;39;672;426;000:10:12:00;000:10:57:00;0;120;1;0;0;13500
2556060;39;1222;426;000:10:16:00;000:10:47:00;0;120;1;0;0;9300
2556145;39;426;1222;000:10:21:00;000:10:55:00;0;0;1;0;0;10200
2556043;39;426;672;000:10:31:00;000:11:17:00;0;120;1;0;0;13800
2556389;39;672;426;000:10:32:00;000:11:17:00;0;120;1;0;0;13500
2556390;39;1222;426;000:10:36:00;000:11:07:00;0;120;1;0;0;9300
2556146;39;426;1222;000:10:41:00;000:11:15:00;0;0;1;0;0;10200
2556044;39;426;672;000:10:51:00;000:11:37:00;0;120;1;0;0;13800
2556391;39;672;426;000:10:52:00;000:11:37:00;0;120;1;0;0;13500
2556061;39;1222;426;000:10:56:00;000:11:27:00;0;120;1;0;0;9300
2556147;39;426;1222;000:11:01:00;000:11:35:00;0;0;1;0;0;10200
2556045;39;426;672;000:11:11:00;000:11:57:00;0;120;1;0;0;13800
2556392;39;672;426;000:11:12:00;000:11:57:00;0;120;1;0;0;13500
2556062;39;1222;426;000:11:16:00;000:11:47:00;0;120;1;0;0;9300
2556046;39;426;1222;000:11:21:00;000:11:55:00;0;0;1;0;0;10200
2556067;39;426;672;000:11:31:00;000:12:17:00;0;120;1;0;0;13800
2556393;39;672;426;000:11:32:00;000:12:17:00;0;120;1;0;0;13500
2556063;39;1222;426;000:11:36:00;000:12:07:00;0;120;1;0;0;9300
2556148;39;426;672;000:11:41:00;000:12:27:00;0;120;1;0;0;13800
2556068;39;426;672;000:11:51:00;000:12:37:00;0;120;1;0;0;13800
2556394;39;672;426;000:11:52:00;000:12:37:00;0;120;1;0;0;13500
2556395;39;1222;426;000:11:56:00;000:12:27:00;0;120;1;0;0;9300
2556149;39;426;672;000:12:01:00;000:12:47:00;0;120;1;0;0;13800
2556069;39;426;672;000:12:11:00;000:12:57:00;0;120;1;0;0;13800
2556396;39;672;426;000:12:12:00;000:12:57:00;0;120;1;0;0;13500
2556397;39;1222;426;000:12:16:00;000:12:47:00;0;120;1;0;0;9300
2556150;39;426;672;000:12:21:00;000:13:07:00;0;120;1;0;0;13800
2556398;39;672;426;000:12:22:00;000:13:07:00;0;120;1;0;0;13500
2556070;39;426;672;000:12:31:00;000:13:17:00;0;120;1;0;0;13800
2556095;39;672;426;000:12:32:00;000:13:17:00;0;120;1;0;0;13500
2556071;39;426;672;000:12:41:00;000:13:27:00;0;120;1;0;0;13800
2556399;39;672;426;000:12:42:00;000:13:27:00;0;120;1;0;0;13500
2556072;39;426;672;000:12:51:00;000:13:37:00;0;120;1;0;0;13800
2556097;39;672;426;000:12:52:00;000:13:37:00;0;120;1;0;0;13500
2556073;39;426;672;000:13:01:00;000:13:47:00;0;120;1;0;0;13800
2556400;39;672;426;000:13:02:00;000:13:47:00;0;120;1;0;0;13500
2556074;39;426;672;000:13:11:00;000:13:57:00;0;120;1;0;0;13800
2556110;39;672;426;000:13:12:00;000:13:57:00;0;120;1;0;0;13500
2556075;39;426;672;000:13:21:00;000:14:07:00;0;120;1;0;0;13800
2556401;39;672;426;000:13:22:00;000:14:07:00;0;120;1;0;0;13500
2556151;39;426;672;000:13:31:00;000:14:17:00;0;120;1;0;0;13800
2556402;39;672;426;000:13:32:00;000:14:17:00;0;120;1;0;0;13500
2556076;39;426;672;000:13:41:00;000:14:27:00;0;120;1;0;0;13800
2556403;39;672;426;000:13:42:00;000:14:27:00;0;120;1;0;0;13500
2556152;39;426;672;000:13:51:00;000:14:37:00;0;120;1;0;0;13800
2556404;39;672;426;000:13:52:00;000:14:37:00;0;120;1;0;0;13500
2556077;39;426;672;000:14:01:00;000:14:47:00;0;120;1;0;0;13800
2556405;39;672;426;000:14:02:00;000:14:47:00;0;120;1;0;0;13500
2556153;39;426;672;000:14:11:00;000:14:57:00;0;120;1;0;0;13800
2556406;39;672;426;000:14:12:00;000:14:57:00;0;120;1;0;0;13500
2556078;39;426;672;000:14:21:00;000:15:07:00;0;120;1;0;0;13800
2556113;39;672;426;000:14:22:00;000:15:07:00;0;120;1;0;0;13500
2556079;39;426;672;000:14:31:00;000:15:17:00;0;120;1;0;0;13800
2556407;39;672;426;000:14:32:00;000:15:17:00;0;120;1;0;0;13500
2556080;39;426;672;000:14:41:00;000:15:27:00;0;120;1;0;0;13800
2556115;39;672;426;000:14:42:00;000:15:27:00;0;120;1;0;0;13500
2556081;39;426;672;000:14:51:00;000:15:37:00;0;120;1;0;0;13800
2556408;39;672;426;000:14:52:00;000:15:37:00;0;180;1;0;0;13500
2556082;39;426;672;000:15:01:00;000:15:47:00;0;120;1;0;0;13800
2556416;39;672;426;000:15:02:00;000:15:47:00;0;180;1;0;0;13500
2556083;39;426;672;000:15:11:00;000:15:57:00;0;120;1;0;0;13800
2556409;39;672;426;000:15:12:00;000:15:57:00;0;180;1;0;0;13500
2556154;39;426;672;000:15:21:00;000:16:07:00;0;120;1;0;0;13800
2556410;39;672;426;000:15:22:00;000:16:07:00;0;180;1;0;0;13500
2556084;39;426;672;000:15:31:00;000:16:17:00;0;120;1;0;0;13800
2556411;39;672;426;000:15:32:00;000:16:17:00;0;180;1;0;0;13500
2556155;39;426;672;000:15:41:00;000:16:27:00;0;120;1;0;0;13800
2556412;39;672;426;000:15:42:00;000:16:27:00;0;180;1;0;0;13500
